user_id,feature_name,used_at,session_id,duration_seconds
u_00434,Report Export,2026-01-09 20:48:05,s_u_00434_0004,72
u_00357,Segment Explorer,2026-01-09 20:56:53,s_u_00357_0000,235
u_00128,API Access,2026-01-09 21:24:31,s_u_00128_0000,116
u_00434,API Access,2026-01-09 21:31:37,s_u_00434_0009,125
u_00442,Team Collaboration,2026-01-09 21:37:04,s_u_00442_0000,352
u_00258,Funnel Builder,2026-01-09 22:58:48,s_u_00258_0000,494
u_00034,Retention Chart,2026-01-09 23:18:07,s_u_00034_0000,130
u_00434,Dashboard,2026-01-10 08:26:07,s_u_00434_0006,215
u_00443,Segment Explorer,2026-01-10 08:33:17,s_u_00443_0000,367
u_00404,Dashboard,2026-01-10 09:18:38,s_u_00404_0000,266
u_00029,Retention Chart,2026-01-10 09:20:54,s_u_00029_0003,274
u_00389,Segment Explorer,2026-01-10 09:29:04,s_u_00389_0003,616
u_00171,Dashboard,2026-01-10 09:38:48,s_u_00171_0000,211
u_00442,Team Collaboration,2026-01-10 10:27:26,s_u_00442_0000,285
u_00161,Dashboard,2026-01-10 13:38:44,s_u_00161_0000,155
u_00138,Report Export,2026-01-10 16:52:40,s_u_00138_0001,105
u_00357,Funnel Builder,2026-01-10 16:59:08,s_u_00357_0000,567
u_00434,Retention Chart,2026-01-10 17:03:44,s_u_00434_0000,243
u_00345,Funnel Builder,2026-01-10 18:00:20,s_u_00345_0001,805
u_00434,Custom Alerts,2026-01-10 19:00:52,s_u_00434_0001,164
u_00261,Dashboard,2026-01-10 19:21:27,s_u_00261_0000,130
u_00216,API Access,2026-01-10 19:40:11,s_u_00216_0003,27
u_00441,Retention Chart,2026-01-10 21:18:03,s_u_00441_0001,181
u_00381,Retention Chart,2026-01-10 21:49:15,s_u_00381_0000,131
u_00310,Retention Chart,2026-01-11 01:32:28,s_u_00310_0000,358
u_00094,Funnel Builder,2026-01-11 04:18:12,s_u_00094_0000,399
u_00171,Dashboard,2026-01-11 04:59:40,s_u_00171_0000,137
u_00434,Data Import,2026-01-11 08:14:16,s_u_00434_0009,679
u_00451,Dashboard,2026-01-11 09:23:28,s_u_00451_0000,161
u_00025,Data Import,2026-01-11 09:25:12,s_u_00025_0000,856
u_00265,Retention Chart,2026-01-11 10:10:04,s_u_00265_0000,413
u_00202,AI Analyst,2026-01-11 10:50:20,s_u_00202_0000,236
u_00151,Funnel Builder,2026-01-11 12:41:08,s_u_00151_0000,771
u_00189,Dashboard,2026-01-11 13:00:48,s_u_00189_0000,157
u_00377,Funnel Builder,2026-01-11 13:02:31,s_u_00377_0000,791
u_00034,API Access,2026-01-11 14:18:47,s_u_00034_0000,111
u_00007,Custom Alerts,2026-01-11 14:59:49,s_u_00007_0000,115
u_00316,Segment Explorer,2026-01-11 15:29:09,s_u_00316_0000,315
u_00040,Funnel Builder,2026-01-11 16:25:39,s_u_00040_0005,830
u_00357,Report Export,2026-01-11 17:43:16,s_u_00357_0000,42
u_00339,Funnel Builder,2026-01-11 17:44:47,s_u_00339_0000,397
u_00256,Funnel Builder,2026-01-11 18:30:10,s_u_00256_0000,304
u_00357,Funnel Builder,2026-01-11 18:32:24,s_u_00357_0001,675
u_00287,Funnel Builder,2026-01-11 19:09:55,s_u_00287_0000,576
u_00434,Team Collaboration,2026-01-11 19:46:33,s_u_00434_0001,230
u_00007,Dashboard,2026-01-11 20:33:58,s_u_00007_0000,191
u_00007,Team Collaboration,2026-01-11 20:53:15,s_u_00007_0000,172
u_00465,Report Export,2026-01-11 21:54:22,s_u_00465_0000,66
u_00338,Funnel Builder,2026-01-11 22:02:09,s_u_00338_0000,564
u_00102,Dashboard,2026-01-11 22:44:40,s_u_00102_0000,106
u_00351,Funnel Builder,2026-01-12 01:00:53,s_u_00351_0000,374
u_00494,Dashboard,2026-01-12 01:20:54,s_u_00494_0000,100
u_00442,Data Import,2026-01-12 01:37:24,s_u_00442_0001,1104
u_00434,Funnel Builder,2026-01-12 01:47:53,s_u_00434_0007,729
u_00061,API Access,2026-01-12 03:59:05,s_u_00061_0000,107
u_00258,Dashboard,2026-01-12 04:29:19,s_u_00258_0000,76
u_00347,Segment Explorer,2026-01-12 08:08:36,s_u_00347_0000,549
u_00123,Team Collaboration,2026-01-12 08:13:52,s_u_00123_0000,303
u_00479,Dashboard,2026-01-12 08:19:35,s_u_00479_0000,139
u_00066,Segment Explorer,2026-01-12 08:22:43,s_u_00066_0000,280
u_00351,Custom Alerts,2026-01-12 08:54:08,s_u_00351_0000,62
u_00138,AI Analyst,2026-01-12 09:36:00,s_u_00138_0001,177
u_00164,Data Import,2026-01-12 09:49:39,s_u_00164_0000,1071
u_00386,Dashboard,2026-01-12 10:27:51,s_u_00386_0000,160
u_00445,Funnel Builder,2026-01-12 11:14:42,s_u_00445_0000,613
u_00389,AI Analyst,2026-01-12 11:14:45,s_u_00389_0001,418
u_00309,Segment Explorer,2026-01-12 11:30:34,s_u_00309_0000,69
u_00215,Team Collaboration,2026-01-12 11:49:27,s_u_00215_0000,170
u_00357,Team Collaboration,2026-01-12 12:10:01,s_u_00357_0001,281
u_00399,Dashboard,2026-01-12 12:19:07,s_u_00399_0000,28
u_00268,Data Import,2026-01-12 12:20:30,s_u_00268_0000,376
u_00404,Custom Alerts,2026-01-12 12:27:18,s_u_00404_0000,102
u_00243,Funnel Builder,2026-01-12 13:20:54,s_u_00243_0000,459
u_00196,Retention Chart,2026-01-12 14:27:12,s_u_00196_0000,198
u_00404,Team Collaboration,2026-01-12 14:28:26,s_u_00404_0000,199
u_00477,Segment Explorer,2026-01-12 14:34:01,s_u_00477_0000,304
u_00434,Team Collaboration,2026-01-12 14:40:44,s_u_00434_0008,175
u_00434,API Access,2026-01-12 14:41:58,s_u_00434_0008,105
u_00007,Data Import,2026-01-12 15:46:41,s_u_00007_0000,775
u_00029,AI Analyst,2026-01-12 16:11:09,s_u_00029_0001,336
u_00142,Funnel Builder,2026-01-12 16:12:11,s_u_00142_0000,439
u_00389,Funnel Builder,2026-01-12 16:31:32,s_u_00389_0002,644
u_00314,Funnel Builder,2026-01-12 16:51:13,s_u_00314_0000,739
u_00165,Retention Chart,2026-01-12 17:03:06,s_u_00165_0000,351
u_00324,AI Analyst,2026-01-12 17:05:37,s_u_00324_0000,395
u_00216,Segment Explorer,2026-01-12 17:26:33,s_u_00216_0001,328
u_00265,Segment Explorer,2026-01-12 17:50:20,s_u_00265_0000,501
u_00054,Segment Explorer,2026-01-12 18:25:43,s_u_00054_0001,296
u_00004,Funnel Builder,2026-01-12 18:28:50,s_u_00004_0000,432
u_00134,Retention Chart,2026-01-12 18:33:43,s_u_00134_0000,272
u_00139,Team Collaboration,2026-01-12 18:59:13,s_u_00139_0000,181
u_00434,Report Export,2026-01-12 19:07:24,s_u_00434_0002,52
u_00054,Segment Explorer,2026-01-12 19:19:35,s_u_00054_0000,519
u_00269,Retention Chart,2026-01-12 19:21:21,s_u_00269_0000,403
u_00485,Team Collaboration,2026-01-12 19:23:02,s_u_00485_0000,175
u_00162,Dashboard,2026-01-12 19:39:31,s_u_00162_0000,161
u_00404,Segment Explorer,2026-01-12 19:42:34,s_u_00404_0000,382
u_00183,Team Collaboration,2026-01-12 20:11:38,s_u_00183_0000,283
u_00357,Team Collaboration,2026-01-12 20:30:19,s_u_00357_0000,166
u_00404,Segment Explorer,2026-01-12 21:03:14,s_u_00404_0000,157
u_00261,Retention Chart,2026-01-12 22:32:20,s_u_00261_0000,232
u_00119,Segment Explorer,2026-01-13 00:29:44,s_u_00119_0000,694
u_00138,Custom Alerts,2026-01-13 04:24:04,s_u_00138_0000,150
u_00442,Custom Alerts,2026-01-13 05:08:34,s_u_00442_0000,226
u_00260,Retention Chart,2026-01-13 06:34:27,s_u_00260_0000,328
u_00025,Custom Alerts,2026-01-13 06:54:16,s_u_00025_0000,151
u_00449,Report Export,2026-01-13 07:03:27,s_u_00449_0000,42
u_00434,Team Collaboration,2026-01-13 08:03:29,s_u_00434_0004,208
u_00031,Custom Alerts,2026-01-13 08:18:11,s_u_00031_0000,141
u_00310,Segment Explorer,2026-01-13 08:56:41,s_u_00310_0000,668
u_00216,Data Import,2026-01-13 09:15:18,s_u_00216_0003,254
u_00292,Retention Chart,2026-01-13 09:46:20,s_u_00292_0000,54
u_00129,Funnel Builder,2026-01-13 10:39:10,s_u_00129_0000,533
u_00391,Data Import,2026-01-13 10:42:50,s_u_00391_0000,557
u_00357,Team Collaboration,2026-01-13 12:14:53,s_u_00357_0001,208
u_00216,AI Analyst,2026-01-13 12:21:10,s_u_00216_0001,405
u_00311,Funnel Builder,2026-01-13 13:04:38,s_u_00311_0000,504
u_00304,Report Export,2026-01-13 13:08:44,s_u_00304_0000,71
u_00216,Segment Explorer,2026-01-13 13:09:03,s_u_00216_0002,396
u_00029,Custom Alerts,2026-01-13 13:12:48,s_u_00029_0000,108
u_00018,Segment Explorer,2026-01-13 13:22:22,s_u_00018_0000,206
u_00271,AI Analyst,2026-01-13 13:40:50,s_u_00271_0000,480
u_00363,Dashboard,2026-01-13 13:47:13,s_u_00363_0000,243
u_00134,API Access,2026-01-13 13:53:57,s_u_00134_0000,39
u_00224,Segment Explorer,2026-01-13 14:01:06,s_u_00224_0001,389
u_00351,Segment Explorer,2026-01-13 14:28:34,s_u_00351_0000,456
u_00445,Dashboard,2026-01-13 14:48:39,s_u_00445_0001,149
u_00322,Segment Explorer,2026-01-13 15:08:56,s_u_00322_0000,444
u_00077,Data Import,2026-01-13 15:12:54,s_u_00077_0000,357
u_00477,Report Export,2026-01-13 15:42:44,s_u_00477_0000,60
u_00260,Custom Alerts,2026-01-13 15:42:55,s_u_00260_0000,95
u_00244,Segment Explorer,2026-01-13 15:48:43,s_u_00244_0000,393
u_00221,Dashboard,2026-01-13 15:52:30,s_u_00221_0000,69
u_00268,Funnel Builder,2026-01-13 16:10:38,s_u_00268_0000,307
u_00271,Funnel Builder,2026-01-13 16:18:26,s_u_00271_0000,428
u_00357,Retention Chart,2026-01-13 16:31:33,s_u_00357_0001,314
u_00308,Segment Explorer,2026-01-13 16:36:45,s_u_00308_0000,445
u_00128,Segment Explorer,2026-01-13 16:46:15,s_u_00128_0000,401
u_00346,Team Collaboration,2026-01-13 17:33:56,s_u_00346_0002,148
u_00151,Retention Chart,2026-01-13 17:46:08,s_u_00151_0000,153
u_00054,Report Export,2026-01-13 17:50:46,s_u_00054_0000,107
u_00187,AI Analyst,2026-01-13 18:34:25,s_u_00187_0000,466
u_00321,Retention Chart,2026-01-13 18:36:02,s_u_00321_0000,195
u_00021,Retention Chart,2026-01-13 18:36:06,s_u_00021_0000,168
u_00241,Funnel Builder,2026-01-13 19:10:18,s_u_00241_0000,543
u_00454,Dashboard,2026-01-13 20:07:15,s_u_00454_0001,154
u_00357,API Access,2026-01-13 20:21:44,s_u_00357_0000,154
u_00039,Data Import,2026-01-13 20:35:30,s_u_00039_0000,733
u_00244,Segment Explorer,2026-01-13 21:03:11,s_u_00244_0001,397
u_00434,API Access,2026-01-13 21:14:52,s_u_00434_0004,115
u_00034,Team Collaboration,2026-01-13 21:26:48,s_u_00034_0000,281
u_00256,API Access,2026-01-13 23:53:35,s_u_00256_0000,81
u_00251,Dashboard,2026-01-14 01:01:50,s_u_00251_0000,140
u_00139,Data Import,2026-01-14 01:10:28,s_u_00139_0000,477
u_00216,AI Analyst,2026-01-14 02:28:43,s_u_00216_0003,157
u_00389,Custom Alerts,2026-01-14 05:56:39,s_u_00389_0004,225
u_00037,Retention Chart,2026-01-14 07:10:29,s_u_00037_0000,103
u_00100,Team Collaboration,2026-01-14 07:32:35,s_u_00100_0000,154
u_00034,Retention Chart,2026-01-14 08:18:58,s_u_00034_0000,468
u_00128,Team Collaboration,2026-01-14 08:37:39,s_u_00128_0000,290
u_00442,Dashboard,2026-01-14 09:42:14,s_u_00442_0000,211
u_00434,Team Collaboration,2026-01-14 10:17:28,s_u_00434_0003,139
u_00103,Funnel Builder,2026-01-14 10:24:43,s_u_00103_0000,566
u_00434,Data Import,2026-01-14 10:40:16,s_u_00434_0008,338
u_00158,Funnel Builder,2026-01-14 10:57:49,s_u_00158_0000,347
u_00445,Funnel Builder,2026-01-14 11:02:59,s_u_00445_0000,636
u_00034,Dashboard,2026-01-14 11:11:55,s_u_00034_0000,103
u_00400,Dashboard,2026-01-14 12:10:30,s_u_00400_0000,96
u_00434,AI Analyst,2026-01-14 12:11:24,s_u_00434_0008,361
u_00119,Funnel Builder,2026-01-14 12:18:20,s_u_00119_0000,629
u_00431,Dashboard,2026-01-14 12:44:35,s_u_00431_0000,112
u_00434,API Access,2026-01-14 12:44:54,s_u_00434_0000,98
u_00222,Funnel Builder,2026-01-14 12:55:19,s_u_00222_0000,215
u_00457,Funnel Builder,2026-01-14 12:56:46,s_u_00457_0000,543
u_00034,Team Collaboration,2026-01-14 13:00:19,s_u_00034_0000,85
u_00410,Funnel Builder,2026-01-14 14:06:28,s_u_00410_0000,563
u_00081,Funnel Builder,2026-01-14 14:11:58,s_u_00081_0000,524
u_00351,Funnel Builder,2026-01-14 14:13:07,s_u_00351_0000,778
u_00351,Dashboard,2026-01-14 14:46:53,s_u_00351_0000,106
u_00081,Dashboard,2026-01-14 15:20:02,s_u_00081_0000,107
u_00110,Data Import,2026-01-14 15:38:38,s_u_00110_0000,313
u_00285,Dashboard,2026-01-14 16:14:53,s_u_00285_0000,184
u_00064,Funnel Builder,2026-01-14 16:56:34,s_u_00064_0000,236
u_00434,Custom Alerts,2026-01-14 17:42:04,s_u_00434_0009,195
u_00447,Segment Explorer,2026-01-14 18:14:27,s_u_00447_0000,175
u_00202,Dashboard,2026-01-14 18:37:21,s_u_00202_0000,177
u_00286,Funnel Builder,2026-01-14 18:42:08,s_u_00286_0000,320
u_00273,Dashboard,2026-01-14 18:58:09,s_u_00273_0000,149
u_00434,Report Export,2026-01-14 19:16:18,s_u_00434_0007,51
u_00072,Data Import,2026-01-14 19:19:58,s_u_00072_0000,716
u_00128,Team Collaboration,2026-01-14 19:40:10,s_u_00128_0000,248
u_00224,Funnel Builder,2026-01-14 20:10:52,s_u_00224_0001,256
u_00128,Report Export,2026-01-14 20:12:01,s_u_00128_0000,51
u_00212,Data Import,2026-01-14 20:21:52,s_u_00212_0000,879
u_00268,Retention Chart,2026-01-14 21:02:33,s_u_00268_0000,68
u_00097,AI Analyst,2026-01-14 21:15:23,s_u_00097_0000,68
u_00164,Team Collaboration,2026-01-15 02:32:46,s_u_00164_0000,248
u_00442,Report Export,2026-01-15 04:14:58,s_u_00442_0001,59
u_00059,Dashboard,2026-01-15 07:57:12,s_u_00059_0000,67
u_00355,Segment Explorer,2026-01-15 08:22:04,s_u_00355_0000,551
u_00087,Segment Explorer,2026-01-15 08:51:19,s_u_00087_0000,172
u_00029,Retention Chart,2026-01-15 09:00:06,s_u_00029_0000,286
u_00128,Retention Chart,2026-01-15 09:32:20,s_u_00128_0000,223
u_00434,AI Analyst,2026-01-15 09:58:57,s_u_00434_0008,434
u_00346,Dashboard,2026-01-15 10:18:48,s_u_00346_0002,226
u_00429,Custom Alerts,2026-01-15 10:28:49,s_u_00429_0000,177
u_00434,Data Import,2026-01-15 10:51:47,s_u_00434_0005,497
u_00401,Dashboard,2026-01-15 10:59:16,s_u_00401_0000,68
u_00397,Funnel Builder,2026-01-15 11:36:50,s_u_00397_0000,327
u_00148,Funnel Builder,2026-01-15 11:48:13,s_u_00148_0000,206
u_00255,Data Import,2026-01-15 11:55:40,s_u_00255_0000,689
u_00434,Report Export,2026-01-15 11:55:50,s_u_00434_0002,96
u_00469,Retention Chart,2026-01-15 13:11:55,s_u_00469_0000,242
u_00434,AI Analyst,2026-01-15 13:33:19,s_u_00434_0005,508
u_00265,Retention Chart,2026-01-15 13:38:37,s_u_00265_0000,86
u_00434,Retention Chart,2026-01-15 13:41:00,s_u_00434_0003,175
u_00357,Data Import,2026-01-15 13:48:07,s_u_00357_0000,820
u_00128,API Access,2026-01-15 14:15:30,s_u_00128_0000,56
u_00332,Dashboard,2026-01-15 15:41:33,s_u_00332_0000,76
u_00408,Retention Chart,2026-01-15 16:13:41,s_u_00408_0000,232
u_00324,Report Export,2026-01-15 16:15:25,s_u_00324_0000,82
u_00305,Dashboard,2026-01-15 16:16:05,s_u_00305_0001,251
u_00324,AI Analyst,2026-01-15 16:50:35,s_u_00324_0000,439
u_00389,Custom Alerts,2026-01-15 17:06:11,s_u_00389_0003,220
u_00115,Segment Explorer,2026-01-15 17:06:41,s_u_00115_0000,530
u_00445,Custom Alerts,2026-01-15 17:20:37,s_u_00445_0000,190
u_00434,Funnel Builder,2026-01-15 18:59:21,s_u_00434_0002,553
u_00202,Segment Explorer,2026-01-15 19:29:21,s_u_00202_0000,373
u_00116,Dashboard,2026-01-15 20:10:12,s_u_00116_0000,190
u_00206,Dashboard,2026-01-15 20:22:15,s_u_00206_0000,144
u_00031,Team Collaboration,2026-01-15 20:23:18,s_u_00031_0000,256
u_00099,API Access,2026-01-15 20:45:52,s_u_00099_0000,71
u_00412,AI Analyst,2026-01-15 21:02:32,s_u_00412_0002,251
u_00103,Retention Chart,2026-01-15 21:05:53,s_u_00103_0000,221
u_00128,Dashboard,2026-01-15 21:25:08,s_u_00128_0000,231
u_00442,Dashboard,2026-01-15 21:26:16,s_u_00442_0000,130
u_00128,API Access,2026-01-15 21:29:31,s_u_00128_0000,90
u_00357,AI Analyst,2026-01-15 23:53:39,s_u_00357_0000,402
u_00404,AI Analyst,2026-01-16 03:04:42,s_u_00404_0000,439
u_00215,Funnel Builder,2026-01-16 03:52:35,s_u_00215_0000,226
u_00434,Report Export,2026-01-16 04:00:27,s_u_00434_0002,25
u_00138,Funnel Builder,2026-01-16 04:48:31,s_u_00138_0001,214
u_00434,Data Import,2026-01-16 04:54:13,s_u_00434_0008,602
u_00293,Retention Chart,2026-01-16 04:54:29,s_u_00293_0000,344
u_00304,Funnel Builder,2026-01-16 04:56:42,s_u_00304_0000,466
u_00250,Funnel Builder,2026-01-16 06:27:46,s_u_00250_0000,561
u_00320,Dashboard,2026-01-16 07:48:48,s_u_00320_0000,204
u_00064,Segment Explorer,2026-01-16 08:02:49,s_u_00064_0000,436
u_00430,Dashboard,2026-01-16 08:08:14,s_u_00430_0000,50
u_00445,Data Import,2026-01-16 08:42:22,s_u_00445_0001,911
u_00199,AI Analyst,2026-01-16 09:05:57,s_u_00199_0001,332
u_00335,Data Import,2026-01-16 09:48:13,s_u_00335_0000,614
u_00201,API Access,2026-01-16 10:10:15,s_u_00201_0000,166
u_00391,Data Import,2026-01-16 10:14:12,s_u_00391_0000,218
u_00431,Funnel Builder,2026-01-16 10:42:51,s_u_00431_0000,491
u_00036,Dashboard,2026-01-16 10:48:51,s_u_00036_0000,144
u_00442,API Access,2026-01-16 10:58:01,s_u_00442_0000,134
u_00025,Custom Alerts,2026-01-16 11:01:01,s_u_00025_0000,100
u_00346,Dashboard,2026-01-16 12:00:39,s_u_00346_0002,119
u_00479,Custom Alerts,2026-01-16 12:09:21,s_u_00479_0000,122
u_00373,Funnel Builder,2026-01-16 12:15:42,s_u_00373_0000,647
u_00007,Dashboard,2026-01-16 12:36:51,s_u_00007_0000,172
u_00434,Team Collaboration,2026-01-16 12:57:31,s_u_00434_0006,118
u_00287,Segment Explorer,2026-01-16 13:05:31,s_u_00287_0000,584
u_00106,Dashboard,2026-01-16 13:39:43,s_u_00106_0000,200
u_00077,Retention Chart,2026-01-16 13:48:10,s_u_00077_0000,180
u_00404,Segment Explorer,2026-01-16 14:03:21,s_u_00404_0000,474
u_00359,Funnel Builder,2026-01-16 14:35:03,s_u_00359_0000,452
u_00202,AI Analyst,2026-01-16 14:35:11,s_u_00202_0000,435
u_00029,Segment Explorer,2026-01-16 14:35:57,s_u_00029_0001,369
u_00244,Funnel Builder,2026-01-16 14:54:47,s_u_00244_0001,215
u_00434,Report Export,2026-01-16 15:07:09,s_u_00434_0001,21
u_00434,Team Collaboration,2026-01-16 16:09:38,s_u_00434_0005,225
u_00183,Custom Alerts,2026-01-16 16:13:24,s_u_00183_0000,96
u_00162,Retention Chart,2026-01-16 16:56:46,s_u_00162_0000,424
u_00369,Dashboard,2026-01-16 17:00:22,s_u_00369_0000,139
u_00221,Data Import,2026-01-16 17:08:00,s_u_00221_0000,597
u_00441,Dashboard,2026-01-16 17:08:06,s_u_00441_0001,133
u_00434,Data Import,2026-01-16 17:15:29,s_u_00434_0009,451
u_00025,Segment Explorer,2026-01-16 17:54:47,s_u_00025_0000,284
u_00460,Dashboard,2026-01-16 18:08:40,s_u_00460_0000,246
u_00216,Segment Explorer,2026-01-16 18:23:09,s_u_00216_0000,379
u_00171,AI Analyst,2026-01-16 18:33:20,s_u_00171_0000,235
u_00357,API Access,2026-01-16 18:42:34,s_u_00357_0000,135
u_00216,Dashboard,2026-01-16 18:45:07,s_u_00216_0000,161
u_00445,Funnel Builder,2026-01-16 18:49:18,s_u_00445_0000,878
u_00451,Segment Explorer,2026-01-16 19:01:50,s_u_00451_0000,323
u_00445,AI Analyst,2026-01-16 19:45:13,s_u_00445_0000,568
u_00189,Funnel Builder,2026-01-16 19:49:08,s_u_00189_0000,515
u_00218,Segment Explorer,2026-01-16 20:00:10,s_u_00218_0003,73
u_00434,API Access,2026-01-16 20:13:12,s_u_00434_0006,113
u_00346,AI Analyst,2026-01-16 20:15:13,s_u_00346_0000,224
u_00099,API Access,2026-01-16 20:25:32,s_u_00099_0000,105
u_00328,Segment Explorer,2026-01-16 21:11:13,s_u_00328_0000,216
u_00271,Funnel Builder,2026-01-16 21:49:32,s_u_00271_0000,339
u_00061,Team Collaboration,2026-01-16 22:03:38,s_u_00061_0000,178
u_00087,Report Export,2026-01-16 22:45:40,s_u_00087_0000,45
u_00434,Custom Alerts,2026-01-17 04:24:36,s_u_00434_0006,127
u_00116,Custom Alerts,2026-01-17 05:09:46,s_u_00116_0000,230
u_00077,Report Export,2026-01-17 08:03:46,s_u_00077_0000,98
u_00164,Custom Alerts,2026-01-17 08:33:51,s_u_00164_0000,170
u_00064,Report Export,2026-01-17 09:31:17,s_u_00064_0002,35
u_00339,Funnel Builder,2026-01-17 10:16:28,s_u_00339_0000,647
u_00029,Custom Alerts,2026-01-17 11:02:02,s_u_00029_0003,166
u_00321,Funnel Builder,2026-01-17 11:21:14,s_u_00321_0000,281
u_00274,Data Import,2026-01-17 11:37:11,s_u_00274_0000,541
u_00134,Report Export,2026-01-17 12:15:25,s_u_00134_0000,72
u_00218,Retention Chart,2026-01-17 13:10:39,s_u_00218_0004,336
u_00005,Retention Chart,2026-01-17 15:16:50,s_u_00005_0000,290
u_00390,Segment Explorer,2026-01-17 16:04:54,s_u_00390_0000,169
u_00183,Retention Chart,2026-01-17 16:23:26,s_u_00183_0000,414
u_00115,Segment Explorer,2026-01-17 18:38:06,s_u_00115_0000,74
u_00194,AI Analyst,2026-01-17 19:44:29,s_u_00194_0000,400
u_00357,API Access,2026-01-17 20:11:46,s_u_00357_0000,51
u_00275,Funnel Builder,2026-01-17 20:18:04,s_u_00275_0000,449
u_00111,Report Export,2026-01-17 21:11:50,s_u_00111_0000,54
u_00276,Dashboard,2026-01-17 21:13:49,s_u_00276_0000,190
u_00434,API Access,2026-01-17 22:42:48,s_u_00434_0005,54
u_00320,Report Export,2026-01-17 23:42:02,s_u_00320_0000,94
u_00389,Report Export,2026-01-18 00:07:56,s_u_00389_0000,68
u_00005,Segment Explorer,2026-01-18 01:45:25,s_u_00005_0000,248
u_00128,Report Export,2026-01-18 09:27:00,s_u_00128_0000,67
u_00442,Funnel Builder,2026-01-18 09:44:10,s_u_00442_0001,499
u_00216,Funnel Builder,2026-01-18 09:55:29,s_u_00216_0001,569
u_00373,Dashboard,2026-01-18 10:40:48,s_u_00373_0000,148
u_00346,Funnel Builder,2026-01-18 13:19:52,s_u_00346_0001,516
u_00389,API Access,2026-01-18 13:26:31,s_u_00389_0002,71
u_00320,API Access,2026-01-18 13:38:12,s_u_00320_0000,77
u_00357,Segment Explorer,2026-01-18 14:37:34,s_u_00357_0000,485
u_00434,Custom Alerts,2026-01-18 14:39:39,s_u_00434_0009,64
u_00164,Data Import,2026-01-18 15:29:45,s_u_00164_0000,396
u_00434,Custom Alerts,2026-01-18 15:54:37,s_u_00434_0005,201
u_00357,AI Analyst,2026-01-18 15:55:28,s_u_00357_0001,442
u_00228,Data Import,2026-01-18 16:29:12,s_u_00228_0000,555
u_00059,Funnel Builder,2026-01-18 16:39:06,s_u_00059_0000,687
u_00215,Retention Chart,2026-01-18 16:45:24,s_u_00215_0000,280
u_00449,Report Export,2026-01-18 17:01:05,s_u_00449_0000,44
u_00244,AI Analyst,2026-01-18 17:44:22,s_u_00244_0001,444
u_00032,Dashboard,2026-01-18 18:18:05,s_u_00032_0000,44
u_00118,Report Export,2026-01-18 18:59:00,s_u_00118_0000,32
u_00357,Dashboard,2026-01-18 19:00:37,s_u_00357_0001,165
u_00183,Funnel Builder,2026-01-18 19:12:57,s_u_00183_0000,320
u_00097,Funnel Builder,2026-01-18 19:44:32,s_u_00097_0000,746
u_00323,Report Export,2026-01-18 20:14:41,s_u_00323_0000,71
u_00138,Team Collaboration,2026-01-19 00:17:51,s_u_00138_0000,131
u_00255,Funnel Builder,2026-01-19 00:38:35,s_u_00255_0000,528
u_00054,Segment Explorer,2026-01-19 04:30:02,s_u_00054_0001,386
u_00113,Retention Chart,2026-01-19 08:04:55,s_u_00113_0000,316
u_00097,Team Collaboration,2026-01-19 08:45:25,s_u_00097_0000,187
u_00054,Team Collaboration,2026-01-19 09:07:25,s_u_00054_0000,68
u_00389,Team Collaboration,2026-01-19 09:19:47,s_u_00389_0002,212
u_00216,Segment Explorer,2026-01-19 09:28:14,s_u_00216_0000,355
u_00346,Funnel Builder,2026-01-19 09:57:12,s_u_00346_0001,177
u_00216,Segment Explorer,2026-01-19 10:14:14,s_u_00216_0000,595
u_00306,Dashboard,2026-01-19 10:42:39,s_u_00306_0000,83
u_00434,Report Export,2026-01-19 11:04:03,s_u_00434_0004,72
u_00346,Custom Alerts,2026-01-19 11:11:46,s_u_00346_0000,147
u_00449,Segment Explorer,2026-01-19 11:19:13,s_u_00449_0000,505
u_00351,Retention Chart,2026-01-19 11:20:00,s_u_00351_0000,368
u_00357,Funnel Builder,2026-01-19 11:35:08,s_u_00357_0000,751
u_00310,Team Collaboration,2026-01-19 11:50:00,s_u_00310_0000,100
